id,product_id,product_name,price,quantity,flavors,category,size,calories,ingredients,availability,rating
1532,COF1532,Iced Latte,273.12,39,Hazelnut,Blended,Small,300,"Coffee Beans, Spices, Milk",TRUE,1.9
1533,COF1533,Mocha,111.57,157,Cardamom,Cold,Large,246,"Ice, Milk, Chocolate, Spices",TRUE,4.4
1534,COF1534,Americano,165.75,132,Chocolate,Iced,Medium,269,"Sugar, Ice, Cream, Spices, Chocolate",FALSE,3
1535,COF1535,Macchiato,168.59,194,Hazelnut,Cold,Large,319,"Tea Leaves, Spices, Chocolate",FALSE,3.4
1536,COF1536,Choco Frappe,435.68,139,Mint,Cold,Large,156,"Cream, Chocolate, Sugar, Spices",FALSE,4.2
1537,COF1537,Latte,195.74,14,Caramel,Blended,Large,354,"Tea Leaves, Ice, Coffee Beans, Spices, Milk",TRUE,3.3
1538,COF1538,Iced Latte,359.27,89,Mint,Blended,Small,470,"Ice, Cream",TRUE,4.1
1539,COF1539,Macchiato,226.75,94,Hazelnut,Iced,Small,384,"Sugar, Chocolate, Milk",FALSE,3.4
1540,COF1540,Masala Chai,291.18,178,Caramel,Cold,Medium,154,"Ice, Spices, Cream, Coffee Beans, Chocolate",FALSE,2.2
1541,COF1541,Masala Chai,322.28,175,Vanilla,Hot,Medium,457,"Coffee Beans, Spices",TRUE,2.5
1542,COF1542,Macchiato,309.01,98,Chocolate,Hot,Large,120,"Tea Leaves, Coffee Beans, Sugar, Ice",TRUE,3.6
1543,COF1543,Mocha,266.08,63,Chocolate,Hot,Medium,427,"Tea Leaves, Chocolate",FALSE,4.6
1544,COF1544,Latte,100.72,34,None,Hot,Large,456,"Tea Leaves, Cream, Chocolate, Ice",TRUE,4.6
1545,COF1545,Cappuccino,53.84,111,Cinnamon,Blended,Large,497,"Milk, Cream",TRUE,4.4
1546,COF1546,Choco Frappe,69.02,90,Cinnamon,Iced,Medium,109,"Coffee Beans, Cream, Sugar, Chocolate, Milk",TRUE,4.6
1547,COF1547,Macchiato,257.63,101,Caramel,Hot,Large,298,"Ice, Milk",FALSE,3.5
1548,COF1548,Mocha,482.66,31,None,Iced,Medium,441,"Sugar, Tea Leaves, Ice, Coffee Beans, Chocolate",TRUE,3.8
1549,COF1549,Iced Latte,268.03,195,Mint,Blended,Large,266,"Tea Leaves, Spices, Cream",FALSE,1.9
1550,COF1550,Masala Chai,68.62,78,Chocolate,Cold,Small,342,"Milk, Cream, Spices, Ice",TRUE,1.4
1551,COF1551,Frappuccino,93.14,145,None,Iced,Large,408,"Cream, Coffee Beans, Spices",FALSE,3.9
1552,COF1552,Americano,57.59,54,None,Iced,Large,201,"Milk, Sugar",FALSE,4.7
1553,COF1553,Iced Latte,322.54,77,None,Hot,Large,131,"Sugar, Milk, Tea Leaves, Chocolate",FALSE,4.1
1554,COF1554,Cappuccino,82.29,25,Mint,Blended,Large,244,"Tea Leaves, Milk, Chocolate, Cream, Sugar",TRUE,3.1
1555,COF1555,Masala Chai,67.8,137,Cinnamon,Hot,Large,201,"Coffee Beans, Ice",FALSE,4.8
1556,COF1556,Macchiato,356,196,Mint,Blended,Medium,483,"Spices, Milk, Sugar, Ice, Tea Leaves",FALSE,1.7
1557,COF1557,Frappuccino,68.88,112,Mint,Hot,Large,246,"Milk, Sugar, Chocolate, Spices",FALSE,1.3
1558,COF1558,Iced Latte,330.81,47,Vanilla,Cold,Small,362,"Sugar, Spices",TRUE,3.3
1559,COF1559,Iced Latte,448.7,135,Cinnamon,Hot,Medium,228,"Sugar, Spices",FALSE,3.2
1560,COF1560,Mocha,449.24,114,Vanilla,Iced,Small,380,"Spices, Cream, Ice",TRUE,5
1561,COF1561,Americano,465.07,184,Caramel,Blended,Large,146,"Cream, Ice, Spices, Milk, Tea Leaves",FALSE,4.8
1562,COF1562,Americano,220.89,196,Caramel,Iced,Large,348,"Chocolate, Sugar, Spices, Cream",FALSE,3.7
1563,COF1563,Masala Chai,485.68,126,Caramel,Hot,Medium,439,"Chocolate, Spices",TRUE,2.6
1564,COF1564,Macchiato,387.35,36,Caramel,Hot,Medium,253,"Coffee Beans, Sugar",TRUE,4
1565,COF1565,Latte,478.68,120,None,Iced,Large,280,"Chocolate, Cream",FALSE,3.4
1566,COF1566,Macchiato,134.41,97,Caramel,Cold,Medium,418,"Milk, Cream, Chocolate, Ice",FALSE,4.2
1567,COF1567,Cappuccino,290.62,54,Hazelnut,Blended,Medium,127,"Spices, Tea Leaves, Coffee Beans",TRUE,1.1
1568,COF1568,Masala Chai,248.53,22,None,Cold,Large,233,"Ice, Spices",TRUE,1.6
1569,COF1569,Masala Chai,264.57,154,Cinnamon,Iced,Large,331,"Chocolate, Cream, Tea Leaves, Spices, Coffee Beans",FALSE,2.5
1570,COF1570,Choco Frappe,251.28,169,None,Iced,Medium,428,"Sugar, Milk",TRUE,4.4
1571,COF1571,Iced Latte,230.33,98,Mint,Blended,Large,337,"Cream, Milk, Sugar, Coffee Beans",FALSE,4.5
1572,COF1572,Espresso,437.32,159,Cardamom,Cold,Medium,121,"Sugar, Milk, Tea Leaves",TRUE,1.7
1573,COF1573,Espresso,67.68,197,Chocolate,Cold,Medium,184,"Cream, Milk",FALSE,1.2
1574,COF1574,Cappuccino,103.36,12,Vanilla,Blended,Large,216,"Cream, Chocolate",FALSE,2.6
1575,COF1575,Espresso,357.79,160,Mint,Blended,Small,476,"Milk, Cream",TRUE,1.2
1576,COF1576,Espresso,366.49,200,Chocolate,Blended,Medium,176,"Sugar, Cream, Spices",FALSE,2.7
1577,COF1577,Choco Frappe,296.08,61,Vanilla,Hot,Large,144,"Chocolate, Cream, Coffee Beans, Sugar, Ice",TRUE,3.9
1578,COF1578,Choco Frappe,210.02,135,Caramel,Cold,Medium,436,"Ice, Tea Leaves, Chocolate, Cream, Milk",TRUE,4.1
1579,COF1579,Frappuccino,117.9,145,Cardamom,Cold,Small,402,"Coffee Beans, Cream, Tea Leaves",FALSE,4.4
1580,COF1580,Cappuccino,350.95,182,Chocolate,Iced,Large,347,"Spices, Ice",FALSE,4.7
1581,COF1581,Choco Frappe,175.76,149,Caramel,Cold,Large,299,"Ice, Sugar, Tea Leaves",FALSE,1.8
1582,COF1582,Americano,309.11,152,Mint,Hot,Large,251,"Tea Leaves, Milk",TRUE,1.1
1583,COF1583,Americano,334.14,171,Mint,Cold,Small,469,"Chocolate, Ice, Sugar, Spices, Tea Leaves",FALSE,3.5
1584,COF1584,Mocha,488.99,32,Vanilla,Cold,Large,408,"Ice, Sugar, Cream, Spices",FALSE,2.3
1585,COF1585,Macchiato,222.42,170,Cardamom,Hot,Small,139,"Cream, Ice, Spices, Tea Leaves",FALSE,3.7
1586,COF1586,Cappuccino,129.23,194,None,Hot,Small,397,"Tea Leaves, Coffee Beans, Sugar",TRUE,3.1
1587,COF1587,Latte,81.72,189,Caramel,Hot,Medium,487,"Sugar, Coffee Beans, Cream, Chocolate",TRUE,3.8
1588,COF1588,Masala Chai,339.77,127,Mint,Cold,Medium,137,"Cream, Sugar, Milk, Chocolate, Ice",FALSE,3.1
1589,COF1589,Americano,376.57,180,Chocolate,Hot,Medium,420,"Coffee Beans, Chocolate, Tea Leaves",FALSE,4.5
1590,COF1590,Masala Chai,192.01,13,Mint,Hot,Medium,495,"Coffee Beans, Ice, Tea Leaves",TRUE,4.5
1591,COF1591,Choco Frappe,345.15,53,Mint,Iced,Small,489,"Cream, Coffee Beans, Ice, Sugar, Tea Leaves",TRUE,4.2
1592,COF1592,Masala Chai,88.99,117,Caramel,Iced,Large,407,"Chocolate, Milk, Coffee Beans",FALSE,3.5
1593,COF1593,Latte,232.3,180,Cardamom,Hot,Large,302,"Spices, Cream",TRUE,4.6
1594,COF1594,Choco Frappe,96.74,36,Hazelnut,Cold,Large,317,"Chocolate, Milk",TRUE,1.3
1595,COF1595,Masala Chai,464.86,81,Hazelnut,Cold,Small,100,"Ice, Coffee Beans, Tea Leaves, Cream, Milk",TRUE,4.6
1596,COF1596,Americano,411.66,145,Hazelnut,Blended,Small,437,"Spices, Tea Leaves, Coffee Beans, Milk, Chocolate",FALSE,1.1
1597,COF1597,Latte,223.04,44,Cinnamon,Blended,Medium,495,"Ice, Tea Leaves, Chocolate, Cream, Spices",FALSE,2.8
1598,COF1598,Masala Chai,91.39,141,Caramel,Blended,Small,116,"Ice, Cream, Chocolate",FALSE,1.9
1599,COF1599,Macchiato,179.89,78,Mint,Blended,Medium,468,"Ice, Spices, Coffee Beans, Chocolate",TRUE,1.2
1600,COF1600,Choco Frappe,473.32,200,Vanilla,Hot,Large,204,"Spices, Coffee Beans",FALSE,3.4
1601,COF1601,Frappuccino,490.69,94,Mint,Blended,Medium,344,"Spices, Milk, Chocolate",TRUE,1.1
1602,COF1602,Americano,151.5,133,Cinnamon,Hot,Medium,448,"Milk, Tea Leaves, Sugar",FALSE,2.4
1603,COF1603,Masala Chai,58.26,17,Chocolate,Cold,Medium,280,"Cream, Coffee Beans, Tea Leaves, Ice, Milk",TRUE,1.2
1604,COF1604,Latte,474.61,24,None,Cold,Small,380,"Spices, Milk, Tea Leaves",FALSE,3.4
1605,COF1605,Masala Chai,101.15,151,None,Hot,Medium,219,"Coffee Beans, Sugar, Ice, Chocolate",FALSE,1.7
1606,COF1606,Macchiato,265.04,38,Cardamom,Hot,Large,247,"Coffee Beans, Sugar, Spices, Ice",TRUE,2.3
1607,COF1607,Espresso,354.59,96,Hazelnut,Iced,Medium,272,"Sugar, Spices",TRUE,2.3
1608,COF1608,Masala Chai,250.4,106,Chocolate,Blended,Large,103,"Cream, Coffee Beans, Milk, Chocolate",TRUE,3.9
1609,COF1609,Mocha,334.2,168,Chocolate,Blended,Small,357,"Sugar, Tea Leaves",TRUE,4.9
1610,COF1610,Masala Chai,114.49,200,Caramel,Hot,Small,246,"Chocolate, Sugar, Cream, Coffee Beans",FALSE,4.7
1611,COF1611,Americano,316.67,177,Vanilla,Iced,Large,202,"Milk, Chocolate",TRUE,3.7
1612,COF1612,Choco Frappe,465.83,70,Vanilla,Blended,Small,220,"Coffee Beans, Tea Leaves, Cream",TRUE,2
1613,COF1613,Choco Frappe,284.11,164,Vanilla,Iced,Small,143,"Coffee Beans, Spices, Ice",TRUE,3.8
1614,COF1614,Iced Latte,412.11,24,Cardamom,Cold,Medium,194,"Chocolate, Tea Leaves, Milk, Cream, Ice",TRUE,5
1615,COF1615,Masala Chai,475.17,132,Hazelnut,Hot,Small,437,"Tea Leaves, Cream, Coffee Beans, Milk",FALSE,2.2
1616,COF1616,Latte,93.77,133,Caramel,Hot,Large,448,"Sugar, Coffee Beans, Tea Leaves, Spices, Ice",FALSE,1.9
1617,COF1617,Espresso,407.61,164,None,Iced,Small,407,"Ice, Sugar",TRUE,2.7
1618,COF1618,Mocha,143.56,77,Caramel,Iced,Large,199,"Tea Leaves, Milk",TRUE,4.4
1619,COF1619,Cappuccino,345.4,131,Cardamom,Cold,Medium,496,"Chocolate, Sugar, Coffee Beans, Tea Leaves",FALSE,3.8
1620,COF1620,Cappuccino,118.21,179,None,Cold,Large,385,"Spices, Ice, Tea Leaves, Chocolate",TRUE,4.5
1621,COF1621,Macchiato,189.34,86,Caramel,Hot,Medium,345,"Ice, Spices, Milk, Cream, Coffee Beans",TRUE,3
1622,COF1622,Cappuccino,429.64,148,Chocolate,Iced,Large,461,"Cream, Spices, Tea Leaves",TRUE,4.4
1623,COF1623,Iced Latte,208.01,136,Vanilla,Iced,Large,402,"Milk, Cream",FALSE,3.5
1624,COF1624,Latte,118.57,180,Vanilla,Cold,Large,388,"Coffee Beans, Ice, Chocolate, Milk",TRUE,3
1625,COF1625,Choco Frappe,355.82,174,None,Hot,Medium,140,"Sugar, Spices, Ice",TRUE,3.3
1626,COF1626,Frappuccino,395.38,171,Mint,Cold,Medium,292,"Chocolate, Ice, Spices",TRUE,4.3
1627,COF1627,Macchiato,227.94,11,Cinnamon,Blended,Medium,394,"Tea Leaves, Sugar, Chocolate",TRUE,3.1
1628,COF1628,Latte,291.5,189,Caramel,Hot,Large,244,"Cream, Milk, Coffee Beans, Spices",FALSE,2
1629,COF1629,Mocha,430.31,41,None,Blended,Large,298,"Chocolate, Spices, Cream, Ice, Milk",TRUE,4.4
1630,COF1630,Masala Chai,341.66,20,Cardamom,Hot,Small,426,"Chocolate, Milk, Sugar, Coffee Beans, Cream",FALSE,2.5
1631,COF1631,Mocha,146.62,110,Caramel,Cold,Small,231,"Coffee Beans, Ice, Spices",TRUE,4.3
1632,COF1632,Iced Latte,116.26,126,Cinnamon,Iced,Large,421,"Chocolate, Coffee Beans",FALSE,3
1633,COF1633,Cappuccino,160.15,100,Hazelnut,Iced,Medium,389,"Coffee Beans, Ice",FALSE,2.3
1634,COF1634,Americano,76.35,169,Hazelnut,Iced,Medium,130,"Sugar, Spices, Chocolate",FALSE,2
1635,COF1635,Cappuccino,481.36,162,Cardamom,Iced,Small,149,"Ice, Coffee Beans",TRUE,2
1636,COF1636,Macchiato,103.16,187,Hazelnut,Hot,Small,469,"Cream, Ice, Sugar, Coffee Beans, Spices",TRUE,2.4
1637,COF1637,Americano,368.44,95,Vanilla,Blended,Large,258,"Sugar, Chocolate, Coffee Beans, Ice, Cream",FALSE,3.4
1638,COF1638,Espresso,404.08,42,Caramel,Hot,Medium,222,"Cream, Tea Leaves, Milk",FALSE,2.5
1639,COF1639,Choco Frappe,485.58,92,Caramel,Iced,Small,267,"Milk, Coffee Beans",FALSE,4.5
1640,COF1640,Americano,272.87,125,Cinnamon,Hot,Medium,178,"Sugar, Ice, Cream, Chocolate, Tea Leaves",TRUE,1.5
1641,COF1641,Frappuccino,67.48,56,None,Cold,Small,398,"Milk, Chocolate, Spices, Cream, Coffee Beans",TRUE,4
1642,COF1642,Americano,165.14,180,Chocolate,Hot,Small,141,"Ice, Chocolate",FALSE,1.8
1643,COF1643,Macchiato,451.23,130,Cinnamon,Iced,Small,236,"Ice, Tea Leaves, Sugar, Spices",TRUE,3.3
1644,COF1644,Espresso,52.71,167,Vanilla,Iced,Large,279,"Chocolate, Coffee Beans",FALSE,3.3
1645,COF1645,Iced Latte,65.57,30,Chocolate,Hot,Medium,200,"Ice, Sugar, Tea Leaves, Cream",FALSE,4.4
1646,COF1646,Iced Latte,97.48,104,Cardamom,Hot,Small,316,"Coffee Beans, Tea Leaves, Chocolate, Spices",FALSE,4.1
1647,COF1647,Espresso,134.57,145,Vanilla,Hot,Medium,133,"Coffee Beans, Cream",TRUE,2.8
1648,COF1648,Americano,349.93,171,Hazelnut,Hot,Small,309,"Sugar, Ice",TRUE,3.9
1649,COF1649,Americano,339.85,162,Vanilla,Blended,Large,168,"Tea Leaves, Cream",FALSE,2.5
1650,COF1650,Espresso,131.78,119,Vanilla,Cold,Large,148,"Sugar, Ice, Chocolate",FALSE,1.3
1651,COF1651,Choco Frappe,235.61,150,Hazelnut,Iced,Small,362,"Milk, Chocolate, Cream, Spices",FALSE,3.7
1652,COF1652,Frappuccino,124.41,10,Mint,Blended,Medium,314,"Cream, Tea Leaves, Ice, Chocolate, Coffee Beans",FALSE,3
1653,COF1653,Iced Latte,355.24,22,Hazelnut,Blended,Small,318,"Chocolate, Ice, Sugar",FALSE,3.1
1654,COF1654,Mocha,162.16,184,Chocolate,Blended,Small,226,"Spices, Ice, Milk",TRUE,4.5
1655,COF1655,Masala Chai,91.24,171,None,Hot,Large,183,"Ice, Spices, Chocolate, Coffee Beans, Cream",TRUE,1.2
1656,COF1656,Frappuccino,279.28,51,None,Cold,Small,341,"Sugar, Cream",FALSE,1.1
1657,COF1657,Espresso,418.14,185,Mint,Iced,Medium,276,"Tea Leaves, Chocolate, Cream, Sugar, Ice",FALSE,4.3
1658,COF1658,Masala Chai,347.67,37,Cardamom,Blended,Large,365,"Chocolate, Coffee Beans",FALSE,4.4
1659,COF1659,Latte,487.97,69,Vanilla,Iced,Small,493,"Coffee Beans, Milk",TRUE,3.9
1660,COF1660,Masala Chai,98.29,159,None,Blended,Small,373,"Ice, Cream, Sugar, Spices",FALSE,2.3
1661,COF1661,Macchiato,120.05,135,None,Blended,Medium,422,"Milk, Cream, Tea Leaves, Sugar",FALSE,2.3
1662,COF1662,Cappuccino,236.37,29,Hazelnut,Blended,Medium,460,"Tea Leaves, Sugar",FALSE,1.1
1663,COF1663,Iced Latte,323.99,188,Hazelnut,Blended,Large,453,"Chocolate, Spices, Tea Leaves, Ice, Cream",TRUE,2.1
1664,COF1664,Macchiato,393.34,121,Cardamom,Hot,Medium,116,"Ice, Cream, Milk, Chocolate, Spices",FALSE,1.2
1665,COF1665,Espresso,306.59,141,Mint,Cold,Medium,354,"Coffee Beans, Chocolate, Ice, Tea Leaves",TRUE,3.8
1666,COF1666,Frappuccino,282.01,126,Cinnamon,Hot,Large,212,"Milk, Spices, Tea Leaves, Cream, Chocolate",FALSE,4.1
1667,COF1667,Choco Frappe,421.52,135,Mint,Cold,Medium,373,"Cream, Chocolate, Tea Leaves, Milk",TRUE,3.4
1668,COF1668,Frappuccino,477.2,156,Mint,Blended,Small,213,"Spices, Chocolate, Ice",FALSE,2.7
1669,COF1669,Frappuccino,294.07,26,None,Blended,Small,301,"Chocolate, Spices, Tea Leaves, Sugar",FALSE,2.6
1670,COF1670,Cappuccino,237.31,77,Cinnamon,Blended,Medium,419,"Ice, Spices",TRUE,2.6
1671,COF1671,Espresso,64.88,136,None,Iced,Large,145,"Coffee Beans, Milk, Sugar, Cream, Chocolate",TRUE,1.1
1672,COF1672,Latte,481.2,163,None,Hot,Small,493,"Spices, Chocolate, Cream, Ice, Milk",TRUE,2.2
1673,COF1673,Cappuccino,117.15,192,Chocolate,Iced,Large,404,"Coffee Beans, Sugar",TRUE,2.4
1674,COF1674,Americano,353.76,67,Cardamom,Iced,Medium,428,"Coffee Beans, Chocolate",TRUE,4.4
1675,COF1675,Frappuccino,131.02,16,None,Iced,Large,104,"Ice, Coffee Beans, Chocolate, Spices",TRUE,4.6
1676,COF1676,Frappuccino,388.5,145,Cardamom,Iced,Medium,113,"Tea Leaves, Sugar",FALSE,2.4
1677,COF1677,Espresso,106.04,137,Cardamom,Cold,Small,382,"Chocolate, Ice, Cream",FALSE,3.4
1678,COF1678,Latte,155.16,127,Mint,Iced,Small,480,"Tea Leaves, Cream, Milk",TRUE,2.4
1679,COF1679,Americano,358.74,10,Chocolate,Hot,Medium,213,"Ice, Tea Leaves, Milk, Chocolate, Spices",FALSE,3.6
1680,COF1680,Mocha,206.9,190,Chocolate,Iced,Small,437,"Ice, Coffee Beans",TRUE,1.7
1681,COF1681,Masala Chai,322,156,None,Cold,Medium,375,"Milk, Ice, Sugar",TRUE,4.8
1682,COF1682,Frappuccino,165.85,167,Vanilla,Blended,Small,100,"Ice, Tea Leaves, Cream, Sugar",FALSE,5
1683,COF1683,Iced Latte,415.97,29,Mint,Blended,Small,292,"Spices, Coffee Beans, Chocolate, Cream, Ice",TRUE,4.1
1684,COF1684,Cappuccino,319.24,170,None,Hot,Large,256,"Spices, Milk, Sugar, Cream",FALSE,3.8
1685,COF1685,Cappuccino,284.78,126,Caramel,Iced,Medium,157,"Chocolate, Tea Leaves, Coffee Beans, Cream, Ice",TRUE,3.8
1686,COF1686,Frappuccino,91.87,129,Vanilla,Blended,Small,471,"Spices, Chocolate, Coffee Beans, Milk, Sugar",FALSE,4.2
1687,COF1687,Iced Latte,341.49,104,Vanilla,Blended,Large,220,"Sugar, Coffee Beans, Ice",FALSE,4.5
1688,COF1688,Espresso,260.82,106,Vanilla,Cold,Large,152,"Spices, Milk, Chocolate, Cream, Coffee Beans",TRUE,4.6
1689,COF1689,Choco Frappe,317.69,143,Vanilla,Iced,Medium,143,"Coffee Beans, Tea Leaves, Sugar, Ice, Chocolate",FALSE,4.1
1690,COF1690,Macchiato,126.42,193,Vanilla,Hot,Medium,476,"Chocolate, Tea Leaves, Sugar",TRUE,2.9
1691,COF1691,Iced Latte,468.42,63,Vanilla,Hot,Medium,135,"Chocolate, Cream, Ice",TRUE,1.3
1692,COF1692,Cappuccino,191.15,113,Chocolate,Blended,Large,400,"Cream, Ice, Coffee Beans, Spices",TRUE,3.8
1693,COF1693,Masala Chai,486.59,123,None,Hot,Large,212,"Chocolate, Milk, Ice",FALSE,2
1694,COF1694,Masala Chai,290.45,180,Mint,Hot,Medium,320,"Sugar, Cream",TRUE,2
1695,COF1695,Latte,230.31,185,None,Blended,Small,248,"Coffee Beans, Sugar, Tea Leaves, Ice, Cream",FALSE,2
1696,COF1696,Macchiato,185.33,175,Chocolate,Hot,Small,308,"Tea Leaves, Milk",FALSE,3.1
1697,COF1697,Latte,409.3,140,Cardamom,Blended,Small,500,"Spices, Chocolate",FALSE,2.9
1698,COF1698,Iced Latte,335.82,13,Hazelnut,Iced,Medium,122,"Tea Leaves, Ice, Spices, Coffee Beans",FALSE,4.4
1699,COF1699,Macchiato,110.1,43,Cardamom,Blended,Large,333,"Coffee Beans, Chocolate, Spices, Cream, Ice",FALSE,1.4
1700,COF1700,Mocha,450.44,195,Chocolate,Cold,Medium,485,"Chocolate, Spices, Cream, Milk, Sugar",FALSE,3.2
1701,COF1701,Americano,321.51,133,Mint,Iced,Medium,403,"Milk, Coffee Beans",TRUE,4.3
1702,COF1702,Cappuccino,149.51,31,Caramel,Blended,Medium,151,"Milk, Cream, Coffee Beans, Chocolate",TRUE,3.3
1703,COF1703,Mocha,309,18,Cinnamon,Blended,Large,404,"Tea Leaves, Coffee Beans",TRUE,1.2
1704,COF1704,Masala Chai,124.1,191,Caramel,Iced,Medium,402,"Milk, Coffee Beans, Spices",FALSE,3.9
1705,COF1705,Iced Latte,127.23,195,Caramel,Cold,Large,230,"Tea Leaves, Chocolate, Coffee Beans, Sugar",FALSE,1.2
1706,COF1706,Macchiato,281.34,89,None,Iced,Medium,181,"Milk, Coffee Beans",FALSE,1.8
1707,COF1707,Cappuccino,218.36,63,Hazelnut,Iced,Medium,113,"Cream, Ice, Milk, Spices, Coffee Beans",TRUE,2.6
1708,COF1708,Choco Frappe,115.11,76,Vanilla,Blended,Medium,192,"Tea Leaves, Cream, Milk, Ice",FALSE,4.3
1709,COF1709,Masala Chai,346.06,173,Cardamom,Cold,Small,243,"Chocolate, Sugar, Ice, Milk",TRUE,3
1710,COF1710,Frappuccino,92.49,52,Cinnamon,Cold,Medium,261,"Sugar, Cream, Ice, Chocolate, Tea Leaves",FALSE,3.2
1711,COF1711,Frappuccino,114.05,132,Hazelnut,Blended,Small,369,"Spices, Tea Leaves, Cream, Coffee Beans",TRUE,2.9
1712,COF1712,Frappuccino,100.61,162,None,Blended,Small,434,"Coffee Beans, Tea Leaves, Sugar, Ice, Milk",TRUE,3.9
1713,COF1713,Iced Latte,220.89,197,Vanilla,Hot,Small,432,"Sugar, Ice, Cream",TRUE,1.6
1714,COF1714,Frappuccino,150.07,74,None,Cold,Medium,272,"Spices, Tea Leaves, Cream",FALSE,2.7
1715,COF1715,Macchiato,199.53,129,Caramel,Blended,Small,135,"Chocolate, Ice, Tea Leaves, Sugar",FALSE,2.5
1716,COF1716,Latte,320.39,142,Cinnamon,Cold,Large,254,"Spices, Sugar, Tea Leaves",TRUE,4.3
1717,COF1717,Macchiato,166.74,120,None,Iced,Large,232,"Spices, Coffee Beans, Sugar, Milk",FALSE,1.1
1718,COF1718,Iced Latte,95.35,68,None,Blended,Small,276,"Cream, Ice, Chocolate, Tea Leaves, Spices",TRUE,2.4
1719,COF1719,Iced Latte,351.41,18,Mint,Cold,Medium,493,"Coffee Beans, Milk, Tea Leaves, Sugar",TRUE,4.2
1720,COF1720,Espresso,471.37,38,Cardamom,Blended,Large,147,"Cream, Spices, Chocolate",FALSE,1.8
1721,COF1721,Cappuccino,461.49,155,Caramel,Cold,Large,367,"Spices, Coffee Beans, Tea Leaves, Sugar, Chocolate",TRUE,3.3
1722,COF1722,Americano,52.43,62,Chocolate,Cold,Small,438,"Sugar, Spices, Cream",FALSE,1.7
1723,COF1723,Frappuccino,383.39,145,Caramel,Hot,Medium,140,"Milk, Ice, Tea Leaves, Cream",FALSE,1.1
1724,COF1724,Masala Chai,342.97,77,Mint,Cold,Medium,278,"Cream, Chocolate, Ice",FALSE,2.6
1725,COF1725,Americano,422.52,39,Mint,Hot,Large,103,"Tea Leaves, Cream, Chocolate, Milk, Ice",TRUE,4.9
1726,COF1726,Espresso,183.74,31,Hazelnut,Iced,Large,334,"Chocolate, Spices, Tea Leaves, Coffee Beans, Cream",FALSE,3
1727,COF1727,Choco Frappe,336.41,92,Cardamom,Blended,Large,172,"Spices, Milk, Coffee Beans",FALSE,3.3
1728,COF1728,Masala Chai,68.9,118,Hazelnut,Blended,Medium,260,"Sugar, Spices, Coffee Beans, Chocolate, Tea Leaves",FALSE,2.8
1729,COF1729,Cappuccino,282.79,59,Vanilla,Cold,Medium,484,"Coffee Beans, Tea Leaves, Ice, Milk, Chocolate",TRUE,1.6
1730,COF1730,Iced Latte,483.48,132,Cinnamon,Blended,Small,335,"Cream, Spices, Coffee Beans, Milk",TRUE,4.2
1731,COF1731,Frappuccino,191.5,55,Cinnamon,Blended,Medium,264,"Ice, Cream, Coffee Beans",FALSE,3.5
1732,COF1732,Masala Chai,219.99,84,Chocolate,Hot,Large,206,"Ice, Chocolate",TRUE,2.3
1733,COF1733,Espresso,241.14,88,Cardamom,Iced,Medium,160,"Milk, Chocolate, Spices",TRUE,4
1734,COF1734,Espresso,214.85,66,Mint,Cold,Large,159,"Coffee Beans, Ice, Milk, Tea Leaves, Chocolate",FALSE,2.4
1735,COF1735,Masala Chai,163.61,104,Cardamom,Blended,Small,498,"Tea Leaves, Spices, Ice, Coffee Beans",FALSE,4.9
1736,COF1736,Choco Frappe,51.48,169,Chocolate,Iced,Small,467,"Tea Leaves, Spices, Ice, Milk",FALSE,4.6
1737,COF1737,Frappuccino,65.98,180,Caramel,Cold,Small,121,"Ice, Cream, Chocolate, Sugar, Tea Leaves",TRUE,2.9
1738,COF1738,Latte,383.88,163,Cinnamon,Cold,Medium,493,"Coffee Beans, Cream, Milk",FALSE,4.8
1739,COF1739,Latte,220.6,43,Hazelnut,Hot,Small,357,"Sugar, Ice, Spices, Cream, Tea Leaves",TRUE,1.5
1740,COF1740,Choco Frappe,282.79,48,Vanilla,Hot,Small,326,"Cream, Spices, Tea Leaves, Chocolate, Milk",TRUE,2.5
1741,COF1741,Mocha,247.6,160,Cinnamon,Cold,Small,139,"Milk, Spices, Coffee Beans, Chocolate",FALSE,4.6
1742,COF1742,Espresso,430.74,60,Cardamom,Blended,Large,494,"Sugar, Tea Leaves",TRUE,1.6
1743,COF1743,Americano,376.36,176,Hazelnut,Iced,Small,242,"Sugar, Milk, Tea Leaves, Chocolate, Coffee Beans",FALSE,5
1744,COF1744,Macchiato,396.2,14,Hazelnut,Blended,Small,211,"Sugar, Coffee Beans, Chocolate, Spices, Cream",TRUE,2.1
1745,COF1745,Frappuccino,279,172,Cinnamon,Hot,Medium,488,"Spices, Coffee Beans, Chocolate, Tea Leaves, Cream",FALSE,4.2
1746,COF1746,Latte,275.01,143,Caramel,Iced,Large,381,"Ice, Coffee Beans, Spices",TRUE,2.6
1747,COF1747,Frappuccino,214.07,117,Mint,Hot,Large,431,"Cream, Coffee Beans, Tea Leaves",TRUE,3
1748,COF1748,Frappuccino,198.82,199,Mint,Iced,Medium,290,"Cream, Spices, Sugar, Milk",TRUE,4.6
1749,COF1749,Espresso,233.91,10,Vanilla,Blended,Medium,104,"Sugar, Ice, Coffee Beans, Milk",FALSE,2.5
1750,COF1750,Mocha,499.28,103,Chocolate,Hot,Medium,128,"Chocolate, Sugar, Ice, Cream, Spices",TRUE,3.8
1751,COF1751,Espresso,132.65,45,None,Blended,Small,304,"Chocolate, Ice, Sugar, Tea Leaves, Coffee Beans",TRUE,4
